age_group,acetaminophen,acetaminophen_intensity,ibuprofen,ibuprofen_intensity,dextromethorphan,dextromethorphan_intensity,guaifenesin,guaifenesin_intensity,phenylephrine,phenylephrine_intensity,chlorpheniramine,chlorpheniramine_intensity,n_actives,total_intensity,suitability_score,is_safe
senior,1,0.42527134322863025,1,0.9219154467292904,0,0.0,1,0.8937846651382885,1,0.05571081200686645,0,0.0,4,2.2966822671030758,0.7481428087610258,1
child,0,0.0,1,0.6265842880263162,0,0.0,0,0.0,0,0.0,1,0.43049387528229355,2,1.0570781633086097,0.7663973730871838,1
adult,0,0.0,1,0.8067944354029564,1,0.13336065998067415,0,0.0,1,0.66749839721397,1,0.6947589164988895,4,2.30241240909649,0.8583613838368793,1
adult,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9367060217792249,0,0.0,1,0.9367060217792249,0.7834704819592306,1
senior,0,0.0,0,0.0,1,0.36217694991231075,1,0.5875707170640898,1,0.17585455392164806,1,0.11087659982282749,4,1.2364788207208761,0.7759329501260241,1
child,1,0.4050010327146273,0,0.0,1,0.2991546735646291,1,0.8270646115254686,1,0.06463523789141201,1,0.6439259397012728,5,2.2397814953974096,0.6256438822681057,1
teen,0,0.0,0,0.0,1,0.5396836166368842,1,0.9766886133487945,1,0.2920518110013245,1,0.015282548582412958,4,1.823706589569416,0.7844119127657831,1
adult,1,0.5337359742897543,1,0.47917269410620533,1,0.9352759077508784,0,0.0,1,0.23475667250867593,0,0.0,4,2.182941248655514,0.8153989632306708,1
senior,0,0.0,0,0.0,0,0.0,1,0.691859671223847,0,0.0,1,0.4701050580747098,2,1.1619647292985569,0.7239844358504344,1
child,0,0.0,1,0.35854792630490073,1,0.007898917393509786,0,0.0,1,0.41588609895186945,1,0.955287171167204,4,1.737620113817484,0.6838126879761245,1
senior,0,0.0,1,0.592388702763595,0,0.0,1,0.37558959197470043,0,0.0,1,0.7985500684220076,3,1.766528363160303,0.8000375849681826,1
teen,1,0.20775688559751826,0,0.0,1,0.8647835612322862,0,0.0,0,0.0,0,0.0,2,1.0725404468298043,0.8743146756848202,1
adult,0,0.0,0,0.0,0,0.0,1,0.6353244100171792,0,0.0,0,0.0,1,0.6353244100171792,0.8238223134734598,1
senior,0,0.0,1,0.5488078516071593,1,0.6297843112999023,1,0.389307210385465,0,0.0,1,0.6124393752231339,4,2.180338748515661,0.6871438538163579,1
senior,1,0.43286153616243117,0,0.0,0,0.0,0,0.0,1,0.04633687905043338,1,0.3986039905237869,3,0.8778024057366515,0.8049434098444118,1
senior,0,0.0,0,0.0,1,0.8485766512393289,0,0.0,1,0.9156014834703363,1,0.8096412167162802,3,2.5738193514259455,0.8218080998996249,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08925122828698817,1,0.08925122828698817,0.7925737334184204,1
senior,1,0.38648669660344503,1,0.354147567926257,0,0.0,0,0.0,1,0.005401729967748348,1,0.2819432843098332,4,1.0279792788072837,0.8145948297999608,1
teen,0,0.0,1,0.7532124514868281,1,0.5461081917643594,0,0.0,0,0.0,1,0.7338988535920801,3,2.0332194968432677,0.924254451021155,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2997335104849218,1,0.2997335104849218,0.7487479031053998,1
teen,0,0.0,1,0.46955204995283795,1,0.3159257018506917,0,0.0,0,0.0,0,0.0,2,0.7854777518035296,0.8356184457687597,1
adult,0,0.0,1,0.39222068151930867,1,0.5700304391086902,1,0.086284979101935,0,0.0,1,0.24052571720218052,4,1.2890618169321146,0.809027464133468,1
adult,1,0.015890115788719128,1,0.3502626598640214,1,0.3694350066975275,0,0.0,1,0.8174401360328855,0,0.0,4,1.5530279183831535,0.7398810713795743,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6693398063532797,1,0.8238298091447033,2,1.493169615497983,0.7803000753923884,1
senior,1,0.7221406503499873,0,0.0,0,0.0,1,0.22169523988415862,0,0.0,0,0.0,2,0.9438358902341459,0.886220933831635,1
adult,1,0.35352591897914376,1,0.4358738626771924,1,0.9122843049944868,1,0.7885919414712286,1,0.0581201290406983,1,0.29874125835088794,6,2.8471374155136377,0.6395033457255079,1
child,0,0.0,1,0.7545458861379314,0,0.0,0,0.0,1,0.6308401776511021,0,0.0,2,1.3853860637890336,0.8664595186043301,1
adult,1,0.21641272253256216,1,0.009373362834273258,0,0.0,1,0.34064228539309316,1,0.9086133463194739,1,0.7871165558934919,5,2.2621582729728944,0.8005632036767797,1
teen,0,0.0,1,0.6028450829539624,1,0.5719370079132541,0,0.0,0,0.0,0,0.0,2,1.1747820908672164,0.7778468490194557,1
adult,0,0.0,1,0.98204493764864,0,0.0,1,0.04960020381967123,0,0.0,1,0.7495677020285029,3,1.7812128434968142,1.0,1
teen,0,0.0,0,0.0,0,0.0,1,0.5594291035695279,1,0.5237064372533439,0,0.0,2,1.0831355408228718,0.8548239846588669,1
senior,0,0.0,1,0.5391307225960866,1,0.23223952561728933,0,0.0,0,0.0,1,0.8385612860875684,3,1.6099315343009444,0.9890043096397636,1
child,1,0.9210243239828434,1,0.14026859032440087,1,0.46497753092119487,1,0.7102335164842941,0,0.0,0,0.0,4,2.2365039617127334,0.6311528912631985,1
senior,0,0.0,0,0.0,0,0.0,1,0.8739896158049428,0,0.0,0,0.0,1,0.8739896158049428,0.6940136407773153,1
teen,1,0.5312594199172156,0,0.0,1,0.115123679899509,1,0.5333160301957717,0,0.0,0,0.0,3,1.1796991300124962,0.9064001865733581,1
teen,1,0.334899428019535,1,0.7690384807617412,1,0.03686087487758927,1,0.435453289344512,1,0.26383612066478124,0,0.0,5,1.8400881936681588,0.629661437797048,1
teen,0,0.0,1,0.12587097850160267,1,0.04504967552651917,0,0.0,1,0.5701334720761365,1,0.6958998499647113,4,1.4369539760689696,0.79416815439084,1
child,1,0.2478088098883161,0,0.0,0,0.0,1,0.35299383377972793,0,0.0,1,0.2436659493780673,3,0.8444685930461113,0.8559375076198397,1
adult,1,0.13485008677816557,1,0.2809718148783543,1,0.782894709886938,1,0.31195759290864666,0,0.0,1,0.7489252104942442,5,2.2595994149463485,0.696059245305942,1
senior,0,0.0,1,0.1745342866466535,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1745342866466535,0.7006492223748808,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,1,0.43207514758737675,0,0.0,1,0.43207514758737675,0.6725167838785002,1
adult,0,0.0,1,0.7578692453435774,0,0.0,0,0.0,1,0.3512348067178358,0,0.0,2,1.1091040520614133,0.9814006943842877,1
senior,0,0.0,1,0.9665967665513215,1,0.4393264654583239,1,0.8360538199418923,1,0.8695929340202494,0,0.0,4,3.111569985971787,0.6782886443133389,1
child,1,0.06500229929993961,1,0.06665034741800502,0,0.0,1,0.5455676089963912,1,0.5067964393156236,0,0.0,4,1.1840166950299595,0.7855155244398895,1
senior,0,0.0,0,0.0,0,0.0,1,0.8338823747748376,1,0.18884830819960896,1,0.9785835717558515,3,2.001314254730298,0.77282569957196,1
teen,1,0.6002886873194444,1,0.9704746692582548,1,0.550213123765444,1,0.6737111124394967,0,0.0,1,0.6754180306635501,5,3.47010562344619,0.605444411179782,1
adult,1,0.7238313892335184,0,0.0,0,0.0,1,0.5729803743979458,1,0.6176410876032925,0,0.0,3,1.9144528512347567,1.0,1
child,1,0.394866266225365,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.394866266225365,0.6628945470222976,1
adult,0,0.0,0,0.0,1,0.07792039888075264,0,0.0,1,0.9884271895035076,0,0.0,2,1.0663475883842604,0.9824733785828403,1
child,0,0.0,0,0.0,1,0.12977721085546112,1,0.6308556500656042,1,0.6706597805853902,1,0.46316944704788976,4,1.8944620885543453,0.7411018173056169,1
teen,0,0.0,0,0.0,0,0.0,1,0.6099794807348764,0,0.0,1,0.653470105802859,2,1.2634495865377353,0.9173445953734469,1
adult,0,0.0,0,0.0,1,0.09784420906924629,0,0.0,0,0.0,1,0.1804818074196477,2,0.278326016488894,0.8432413511136705,1
senior,1,0.2151927323403886,0,0.0,0,0.0,1,0.3957161286001818,1,0.43034423852658266,1,0.5555056665073776,4,1.5967587659745306,0.6858018688482123,1
child,0,0.0,1,0.704165136068964,1,0.11466393466514924,1,0.71372942501157,1,0.09226837120550035,0,0.0,4,1.6248268669511836,0.7664231758403729,1
adult,0,0.0,1,0.5307363831019766,1,0.57877875783224,1,0.23513213422297563,0,0.0,1,0.31379232449039873,4,1.6584395996475911,0.8892591118262645,1
senior,0,0.0,1,0.6801936251008244,0,0.0,1,0.520110175558934,0,0.0,0,0.0,2,1.2003038006597584,0.6657657537451496,1
adult,1,0.7662571859599794,0,0.0,1,0.7045664631444278,1,0.20805086550330387,1,0.3822996012167367,0,0.0,4,2.0611741158244477,0.8240076463820696,1
adult,1,0.899094748266758,0,0.0,1,0.26171945606467517,0,0.0,1,0.4473179542988934,1,0.8202203315200545,4,2.428352490150381,0.8679201966400707,1
adult,1,0.05161737526326793,0,0.0,1,0.6031120479835191,0,0.0,0,0.0,1,0.22300083669278814,3,0.8777302599395752,1.0,1
child,0,0.0,0,0.0,1,0.47608829448590206,0,0.0,1,0.9901604450170217,0,0.0,2,1.4662487395029238,0.7628488123438889,1
senior,0,0.0,1,0.9241996963990805,0,0.0,1,0.39916759447579264,1,0.149593444055105,1,0.8844924222546051,4,2.357453157184583,0.7573953266593054,1
teen,1,0.07846339139347225,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9767307265897737,2,1.055194117983246,0.7895353029022693,1
child,1,0.6822309873202942,1,0.9034804365359266,1,0.5141177201479101,0,0.0,0,0.0,1,0.9329860410880609,4,3.032815185092192,0.7100433441594655,1
child,1,0.6123186226673364,1,0.005667626336348652,1,0.69806837163042,1,0.3203907922107678,1,0.22311313684172407,1,0.6708890972032798,6,2.530447646889877,0.4900508146672199,1
child,1,0.6426603272164181,1,0.6322554492454748,1,0.8888045917505507,1,0.3286966373841973,0,0.0,0,0.0,4,2.492417005596641,0.6875979809624946,1
teen,0,0.0,1,0.4566619632298221,1,0.21606426530455047,1,0.41694366836047725,1,0.12246721691902573,0,0.0,4,1.2121371138138755,0.8505672509589249,1
senior,0,0.0,1,0.04466687082709153,0,0.0,1,0.33787205568348955,0,0.0,0,0.0,2,0.3825389265105811,0.8567882484429673,1
senior,1,0.6770680714343819,1,0.46775775592909197,0,0.0,0,0.0,0,0.0,0,0.0,2,1.1448258273634737,0.8215472599061425,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6358331373883234,1
adult,1,0.16881496459993894,0,0.0,0,0.0,0,0.0,1,0.8709206872744679,1,0.2236534505647988,3,1.2633891024392057,1.0,1
adult,0,0.0,1,0.07879149967413468,1,0.8133107143832659,1,0.3040370218015407,0,0.0,0,0.0,3,1.1961392358589413,1.0,1
adult,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05795881661992375,1,0.05795881661992375,0.8225199125499671,1
teen,1,0.7137082264816779,0,0.0,0,0.0,1,0.2356471867020632,1,0.7711577747789793,0,0.0,3,1.7205131879627205,0.9280771123344453,1
adult,0,0.0,1,0.5907239724333468,1,0.06455239759314724,1,0.13425650015780077,1,0.8760009445953195,1,0.8245975185784752,5,2.4901313333580894,0.8232274993803205,1
teen,0,0.0,0,0.0,0,0.0,1,0.1004944685822089,1,0.7349294524619483,1,0.688252607961217,3,1.5236765290053742,0.8913761780022494,1
senior,0,0.0,1,0.012296646426895763,0,0.0,0,0.0,0,0.0,1,0.5711730549227848,2,0.5834697013496806,0.7713780918039539,1
adult,1,0.27566293241757667,1,0.5414638715395788,1,0.8257442955874417,1,0.05423138352923107,1,0.2845834851636747,0,0.0,5,1.9816859682375028,0.7249999741992793,1
adult,0,0.0,1,0.9527471064912075,1,0.2610298784601749,0,0.0,1,0.2606536519134941,0,0.0,3,1.4744306368648765,1.0,1
child,0,0.0,1,0.45005939129923256,1,0.878957704132925,1,0.45225134815689494,0,0.0,0,0.0,3,1.7812684435890525,0.7481582832225762,1
teen,1,0.261268870997007,0,0.0,0,0.0,1,0.5336752984294559,0,0.0,0,0.0,2,0.794944169426463,0.8982821741070847,1
senior,0,0.0,1,0.06959643735839549,1,0.26180020406312154,1,0.3840455915131834,0,0.0,0,0.0,3,0.7154422329347004,0.9050886250036951,1
child,1,0.288206754387033,0,0.0,1,0.2403042627858133,0,0.0,1,0.12045733559093375,0,0.0,3,0.6489683527637801,0.8199034016455584,1
child,0,0.0,1,0.7619261039270137,1,0.39387700065218967,0,0.0,1,0.9920959385557414,0,0.0,3,2.1478990431349447,0.7722004384415759,1
senior,1,0.3632567337826115,1,0.13904984469570436,0,0.0,1,0.34454366740484377,1,0.936879828079609,0,0.0,4,1.7837300739627686,0.8235302692047097,1
child,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9300408422449332,0,0.0,1,0.9300408422449332,0.5962166581268983,1
teen,1,0.7736967765373128,1,0.3734760579377434,0,0.0,1,0.1421774569761325,0,0.0,1,0.8594111650706968,4,2.1487614565218855,0.8422530062069336,1
teen,1,0.028364460979974915,1,0.564774955306829,0,0.0,1,0.005678124584489241,1,0.507062581534996,1,0.317875317803629,5,1.4237554402099182,0.7079675641842248,1
adult,1,0.2583130006765927,1,0.6748647693403702,1,0.3138873648172924,0,0.0,0,0.0,0,0.0,3,1.2470651348342554,1.0,1
child,0,0.0,0,0.0,0,0.0,1,0.007996029042037667,0,0.0,1,0.10862858427084698,2,0.11662461331288465,0.8191255546048934,1
adult,0,0.0,1,0.3009362992055067,1,0.3296405661439008,0,0.0,0,0.0,0,0.0,2,0.6305768653494075,0.9071153423824809,1
child,1,0.7771976565384348,1,0.8424576544725348,0,0.0,0,0.0,0,0.0,0,0.0,2,1.6196553110109697,0.6690946986170895,1
teen,0,0.0,0,0.0,0,0.0,1,0.34196523443660576,0,0.0,0,0.0,1,0.34196523443660576,0.8583910268691478,1
teen,0,0.0,1,0.6501722261345131,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6501722261345131,0.7521013787963482,1
teen,1,0.6434001289950534,0,0.0,1,0.1717412800221132,1,0.5604761176662353,1,0.5339854254319173,0,0.0,4,1.909602952115319,0.7708222524667133,1
child,0,0.0,1,0.6248745353249164,1,0.15528359384291712,0,0.0,0,0.0,1,0.27258810986767357,3,1.0527462390355071,0.8458936791145177,1
teen,1,0.8868290327489984,0,0.0,0,0.0,1,0.949691616083453,0,0.0,1,0.3202787447233194,3,2.156799393555771,0.9004650102532594,1
child,0,0.0,0,0.0,1,0.1970721204761131,1,0.6738943343874193,0,0.0,0,0.0,2,0.8709664548635324,0.7450506845233391,1
adult,1,0.5121482669437062,0,0.0,1,0.6263724307362402,1,0.5552652742280897,0,0.0,0,0.0,3,1.6937859719080361,0.8622803378710868,1
child,1,0.31933300554954813,0,0.0,0,0.0,0,0.0,0,0.0,1,0.745517321629207,2,1.064850327178755,0.7817778974837205,1
adult,1,0.3569666265664394,1,0.34173769562085954,1,0.21960633989398393,1,0.08510254703645026,0,0.0,0,0.0,4,1.003413209117733,1.0,1
child,1,0.3462067408870878,1,0.5198586033364714,1,0.8024182666745375,0,0.0,1,0.8696297543228875,1,0.3312301448802383,5,2.8693435101012223,0.5761126667123684,1
adult,0,0.0,1,0.6469498083549984,1,0.6707443948631213,1,0.10599178797593511,0,0.0,1,0.34874476120618036,4,1.772430752400235,0.9326865056902889,1
teen,1,0.2113124590284371,0,0.0,0,0.0,0,0.0,1,0.11159699205802465,1,0.8748941580650359,3,1.1978036091514976,0.909227538089332,1
adult,1,0.3780298416839647,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3780298416839647,0.8476372917699398,1
teen,0,0.0,1,0.9903801138606709,1,0.17900421958876422,0,0.0,1,0.3841581181262034,1,0.8803074007219637,4,2.433849852297602,0.7823411222367525,1
teen,1,0.4089009953752709,0,0.0,1,0.26352070366522207,0,0.0,1,0.584402758537559,1,0.02068845128536234,4,1.277512908863414,0.8448986409914123,1
adult,0,0.0,0,0.0,0,0.0,1,0.39117628301930896,1,0.8739008576491543,1,0.09358769351514451,3,1.3586648341836078,1.0,1
child,1,0.27097357691559076,1,0.017370590824381305,0,0.0,0,0.0,1,0.10174495392674965,1,0.5969436178614799,4,0.9870327395282016,0.7968418067694683,1
child,0,0.0,1,0.4403878851971419,1,0.22623726908781383,0,0.0,1,0.4101186935918898,1,0.6246625791273646,4,1.7014064270042102,0.7573138248857406,1
senior,1,0.7604933151436839,1,0.0026716511634201634,1,0.024415895242056895,1,0.9326862867685661,1,0.47377690039915776,0,0.0,5,2.194044048716885,0.5683213183528587,1
child,1,0.5694739853805872,1,0.07023177348488652,1,0.9464963179945842,1,0.21167725943682214,1,0.17565289687858576,0,0.0,5,1.9735322331754659,0.5534759366409868,1
senior,0,0.0,0,0.0,1,0.9956810682903656,0,0.0,0,0.0,1,0.6729257219513877,2,1.6686067902417534,0.827812664024647,1
child,1,0.6651408768987019,0,0.0,1,0.8756871255216522,0,0.0,0,0.0,0,0.0,2,1.540828002420354,0.7723458169210187,1
child,0,0.0,1,0.06331520874565211,0,0.0,1,0.22342758495502546,0,0.0,1,0.43031458116341126,3,0.7170573748640888,0.8801571166463926,1
teen,0,0.0,1,0.931238361716554,1,0.03976447638541081,1,0.10194295686804045,1,0.8189338041249864,0,0.0,4,1.8918795990949917,0.783364391774663,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6037603099350758,1
child,0,0.0,1,0.7428205067168038,0,0.0,0,0.0,1,0.5303202532138492,1,0.26101589992099206,3,1.5341566598516452,0.7895118851237763,1
senior,0,0.0,0,0.0,0,0.0,1,0.22072404105446541,0,0.0,1,0.45865266389116766,2,0.6793767049456331,0.7776406341361237,1
teen,1,0.1765247619471898,1,0.9089355595331301,0,0.0,1,0.37574160983328153,0,0.0,0,0.0,3,1.4612019313136015,0.9117576554834848,1
teen,0,0.0,1,0.6825711944738801,0,0.0,0,0.0,1,0.27497393602473774,0,0.0,2,0.9575451304986179,0.8582657457302697,1
senior,1,0.7664244925840371,0,0.0,0,0.0,0,0.0,1,0.1955063915640608,1,0.7018288506415028,3,1.6637597347896007,1.0,1
teen,0,0.0,1,0.6410097489183546,1,0.3691910680459719,0,0.0,1,0.5539454162881315,0,0.0,3,1.5641462332524583,0.9907340722985241,1
adult,1,0.9451665640361085,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14630548207915783,2,1.0914720461152663,0.855963493634083,1
adult,1,0.46494741484809066,0,0.0,1,0.43167388777221494,1,0.8303170470441298,0,0.0,0,0.0,3,1.7269383496644353,1.0,1
teen,0,0.0,0,0.0,1,0.20743701700965478,1,0.6213488137960794,0,0.0,0,0.0,2,0.8287858308057342,0.885690584945685,1
adult,1,0.7004228674226323,1,0.1193406247788733,1,0.9000763594281496,0,0.0,0,0.0,0,0.0,3,1.7198398516296551,1.0,1
child,1,0.2549107549687579,1,0.7052001492746526,0,0.0,1,0.06519807849644088,0,0.0,1,0.01714362436634742,4,1.0424526071061988,0.7662204201075294,1
senior,1,0.32385455345757974,0,0.0,1,0.9856564827632931,0,0.0,0,0.0,0,0.0,2,1.3095110362208728,0.8186691735513746,1
child,0,0.0,1,0.16165961471291102,0,0.0,0,0.0,1,0.11798764447643073,1,0.8517146070489297,3,1.1313618662382714,0.8238855925542384,1
senior,0,0.0,0,0.0,0,0.0,1,0.5898795100889793,0,0.0,1,0.013851102813902894,2,0.6037306129028822,0.8618408314094522,1
teen,1,0.8294804756134845,1,0.40607031702654295,1,0.45428382249703014,1,0.9124547662575572,1,0.1428746202391442,1,0.7126039886901043,6,3.4577679903238634,0.5793372260951475,1
child,1,0.5767133050108688,0,0.0,1,0.9932632708227876,0,0.0,0,0.0,0,0.0,2,1.5699765758336564,0.7283762688728501,1
teen,0,0.0,0,0.0,0,0.0,1,0.5528123955822578,1,0.06217009333300372,0,0.0,2,0.6149824889152615,0.8927042898049871,1
teen,0,0.0,1,0.35016838004126083,1,0.3291313655310234,0,0.0,1,0.5798848840517676,1,0.524631059620486,4,1.7838156892445378,0.863058560904342,1
senior,1,0.6335633555537972,0,0.0,0,0.0,1,0.5387644600495646,0,0.0,1,0.4048057668171794,3,1.5771335824205412,0.933285348470232,1
senior,1,0.8848236912928693,1,0.25378819176311707,0,0.0,0,0.0,0,0.0,0,0.0,2,1.1386118830559864,0.8276522968865727,1
senior,1,0.8596454435976231,0,0.0,0,0.0,0,0.0,1,0.5864706298752904,0,0.0,2,1.4461160734729135,0.7622925701837001,1
child,0,0.0,0,0.0,0,0.0,1,0.22305163131742667,0,0.0,0,0.0,1,0.22305163131742667,0.727324978976712,1
adult,0,0.0,1,0.32596291864638216,0,0.0,1,0.8257661686009442,1,0.2734719999399169,1,0.010136397062558755,4,1.435337484249802,0.9263210404978006,1
senior,0,0.0,0,0.0,0,0.0,1,0.5635078205766628,1,0.5376635749051479,0,0.0,2,1.1011713954818108,0.810990352774091,1
senior,0,0.0,1,0.451988270444856,0,0.0,0,0.0,0,0.0,0,0.0,1,0.451988270444856,0.703022964654804,1
child,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5665050780430663,1
senior,1,0.1816972406222671,1,0.01604655982990799,0,0.0,0,0.0,1,0.5547736567167588,0,0.0,3,0.7525174571689339,0.8588172481783164,1
child,1,0.80326199423569,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6212644819257656,2,1.4245264761614556,0.7035376616458625,1
teen,1,0.6861193446534396,0,0.0,1,0.061500893191022366,0,0.0,0,0.0,0,0.0,2,0.747620237844462,0.8890505926101404,1
senior,0,0.0,0,0.0,1,0.31013484263485247,1,0.39708390341256206,0,0.0,1,0.7524036841496994,3,1.459622430197114,0.8787215378815887,1
senior,0,0.0,0,0.0,1,0.5752844426782305,0,0.0,1,0.5459439230368942,0,0.0,2,1.1212283657151247,0.8589755659936826,1
teen,0,0.0,1,0.9112590834546147,0,0.0,1,0.5494985366199076,0,0.0,0,0.0,2,1.4607576200745223,0.7832115939367951,1
teen,0,0.0,1,0.4971449521593986,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4971449521593986,0.7600793370556341,1
teen,1,0.6397684520689753,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6397684520689753,0.7826383308267688,1
senior,0,0.0,0,0.0,1,0.36508495173049327,1,0.8832887262108371,0,0.0,0,0.0,2,1.2483736779413304,0.8063041884189154,1
adult,0,0.0,0,0.0,1,0.707289127289176,0,0.0,0,0.0,0,0.0,1,0.707289127289176,0.8813806392197471,1
adult,0,0.0,0,0.0,1,0.597212615456333,1,0.8938883700985242,0,0.0,1,0.9469929392067962,3,2.4380939247616533,1.0,1
adult,0,0.0,0,0.0,0,0.0,1,0.13421751323425868,0,0.0,1,0.7132265674488341,2,0.8474440806830927,0.8889958799279848,1
senior,1,0.8492277143386605,0,0.0,0,0.0,0,0.0,0,0.0,1,0.612183122026851,2,1.4614108363655114,0.8148769001360814,1
teen,0,0.0,1,0.06615075977794505,0,0.0,1,0.40442100663581604,0,0.0,1,0.6090930325814728,3,1.079664798995234,0.936531482984081,1
senior,1,0.6314985552556653,1,0.23358373461971016,1,0.8640101499398912,0,0.0,0,0.0,1,0.11953344717636138,4,1.848625886991628,0.688754667633941,1
teen,1,0.17314009914086925,1,0.03453352997068393,1,0.7289026332287528,1,0.45554394032675916,1,0.6985511171826093,1,0.7575250826135926,6,2.848196402463267,0.5773849395479053,1
senior,0,0.0,1,0.5568862283836643,1,0.5437490248047605,1,0.854145577965217,1,0.08834305549624832,1,0.5550357179851717,5,2.598159604635062,0.6683431810442523,1
senior,0,0.0,0,0.0,1,0.4066488964874927,0,0.0,1,0.35500691961649933,0,0.0,2,0.761655816103992,0.8018279222472606,1
teen,1,0.7894671121574774,0,0.0,1,0.26597020705616403,0,0.0,0,0.0,0,0.0,2,1.0554373192136415,0.879823636884245,1
adult,1,0.5703394570317467,0,0.0,0,0.0,0,0.0,1,0.8598155192415302,1,0.6139652511677927,3,2.0441202274410695,0.9650557039476154,1
teen,0,0.0,1,0.5258220753695201,1,0.7391965614465308,1,0.45745906990867824,1,0.6984752523261829,0,0.0,4,2.4209529590509122,0.7854687013537098,1
child,0,0.0,1,0.8664322183617504,1,0.9229856923887045,1,0.4446093747136495,0,0.0,1,0.3318974910924578,4,2.565924776556562,0.636331622358404,1
child,0,0.0,1,0.5884784781050731,1,0.18507172024273078,1,0.49541273219681536,1,0.43383886055856546,0,0.0,4,1.7028017911031847,0.7086608764571478,1
teen,0,0.0,1,0.21788360623979464,0,0.0,1,0.628040400277833,1,0.29173939779155755,0,0.0,3,1.1376634043091851,0.9404734298495496,1
senior,0,0.0,1,0.21729104739330274,0,0.0,1,0.6648472563594567,1,0.49929539259041167,0,0.0,3,1.381433696343171,0.9009466461120742,1
child,0,0.0,1,0.3416067682533508,0,0.0,1,0.9065416140166533,0,0.0,0,0.0,2,1.2481483822700041,0.8002876262441447,1
